,Year,Series,Value
Austria,2007,Index of industrial production: Mining (Index base: 2005=100),110.7
Austria,2008,Index of industrial production: Mining (Index base: 2005=100),118.3
Austria,2009,Index of industrial production: Mining (Index base: 2005=100),110.3
Austria,2010,Index of industrial production: Mining (Index base: 2005=100),115.4
Austria,2011,Index of industrial production: Mining (Index base: 2005=100),125
Austria,2012,Index of industrial production: Mining (Index base: 2005=100),125
Austria,2013,Index of industrial production: Mining (Index base: 2005=100),116.2
Austria,2014,Index of industrial production: Mining (Index base: 2005=100),115.9
Austria,2007,Index of industrial production: Manufacturing (Index base: 2005=100),113.8
Austria,2008,Index of industrial production: Manufacturing (Index base: 2005=100),116.1
Austria,2009,Index of industrial production: Manufacturing (Index base: 2005=100),100.7
Austria,2010,Index of industrial production: Manufacturing (Index base: 2005=100),108.1
Austria,2011,Index of industrial production: Manufacturing (Index base: 2005=100),114.8
Austria,2012,Index of industrial production: Manufacturing (Index base: 2005=100),114.6
Austria,2013,Index of industrial production: Manufacturing (Index base: 2005=100),115.8
Austria,2014,Index of industrial production: Manufacturing (Index base: 2005=100),117
Austria,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",106.9
Austria,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",106.3
Austria,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",102
Austria,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",104.9
Austria,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",108
Austria,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",108.1
Austria,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",110.6
Austria,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",112.2
Austria,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",96.2
Austria,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",89.5
Austria,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",76.6
Austria,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",80.2
Austria,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",75.6
Austria,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",72.7
Austria,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",71.7
Austria,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",71.6
Austria,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",118.6
Austria,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",124.9
Austria,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",114.3
Austria,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",120
Austria,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",128.7
Austria,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",130.5
Austria,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",130.2
Austria,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",134.7
Austria,2007,Index of industrial production: Basic metals (Index base: 2005=100),116.5
Austria,2008,Index of industrial production: Basic metals (Index base: 2005=100),117.6
Austria,2009,Index of industrial production: Basic metals (Index base: 2005=100),86.5
Austria,2010,Index of industrial production: Basic metals (Index base: 2005=100),108.1
Austria,2011,Index of industrial production: Basic metals (Index base: 2005=100),120.5
Austria,2012,Index of industrial production: Basic metals (Index base: 2005=100),116.4
Austria,2013,Index of industrial production: Basic metals (Index base: 2005=100),117.4
Austria,2014,Index of industrial production: Basic metals (Index base: 2005=100),119.8
Austria,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),118
Austria,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),121.8
Austria,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),101
Austria,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),109.8
Austria,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),118.8
Austria,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),120.1
Austria,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),122.5
Austria,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),124
Austria,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",108.2
Austria,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",118.5
Austria,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",116.2
Austria,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",123.5
Austria,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",125
Austria,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",142
Austria,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",135.6
Austria,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",120.8
Austria,2007,Index of industrial production: Water and waste management (Index base: 2005=100),109.6
Austria,2008,Index of industrial production: Water and waste management (Index base: 2005=100),119.2
Austria,2009,Index of industrial production: Water and waste management (Index base: 2005=100),130.9
Austria,2010,Index of industrial production: Water and waste management (Index base: 2005=100),146.6
Austria,2011,Index of industrial production: Water and waste management (Index base: 2005=100),144.8
Austria,2012,Index of industrial production: Water and waste management (Index base: 2005=100),162.6
Austria,2013,Index of industrial production: Water and waste management (Index base: 2005=100),176.2
Austria,2014,Index of industrial production: Water and waste management (Index base: 2005=100),177.5
Azerbaijan,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",169.4
Azerbaijan,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",179.6
Azerbaijan,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",195
Azerbaijan,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",200.1
Azerbaijan,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",190.1
Azerbaijan,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",185.7
Azerbaijan,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",189.1
Azerbaijan,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",187.7
Azerbaijan,2007,Index of industrial production: Mining (Index base: 2005=100),186.8
Azerbaijan,2008,Index of industrial production: Mining (Index base: 2005=100),196.7
Azerbaijan,2009,Index of industrial production: Mining (Index base: 2005=100),221.3
Azerbaijan,2010,Index of industrial production: Mining (Index base: 2005=100),223.8
Azerbaijan,2011,Index of industrial production: Mining (Index base: 2005=100),205
Azerbaijan,2012,Index of industrial production: Mining (Index base: 2005=100),196.5
Azerbaijan,2013,Index of industrial production: Mining (Index base: 2005=100),197.8
Azerbaijan,2014,Index of industrial production: Mining (Index base: 2005=100),193.6
Azerbaijan,2007,Index of industrial production: Manufacturing (Index base: 2005=100),114.7
Azerbaijan,2008,Index of industrial production: Manufacturing (Index base: 2005=100),122.3
Azerbaijan,2009,Index of industrial production: Manufacturing (Index base: 2005=100),112.9
Azerbaijan,2010,Index of industrial production: Manufacturing (Index base: 2005=100),123.5
Azerbaijan,2011,Index of industrial production: Manufacturing (Index base: 2005=100),132.3
Azerbaijan,2012,Index of industrial production: Manufacturing (Index base: 2005=100),139.4
Azerbaijan,2013,Index of industrial production: Manufacturing (Index base: 2005=100),147.5
Azerbaijan,2014,Index of industrial production: Manufacturing (Index base: 2005=100),150.7
Azerbaijan,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",108.6
Azerbaijan,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",109.6
Azerbaijan,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",111.3
Azerbaijan,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",114.4
